;ID;ocupacao;estadoCivil;educacao;creditoImob;emprestimo
310;f4396fc7-fbf2-4847-b66a-c340a5b4a3c7;administrador;married;graduacao;1;1
311;d831cab9-cb2e-40b9-bbee-2fe180f80622;tecnico;single;profissionalizante;1;0
312;0abcea5e-5c69-4176-93a2-902098592d45;administrador;single;medio;0;0
313;c936c902-02cc-455d-857b-f0f17a5b1f0b;operario;married;primario incompleto;unknown;unknown
314;2fb15c6b-dbd5-4184-a927-b5820494c614;administrador;married;graduacao;1;0
315;e39e4ef0-f33a-4b1a-95e4-9d7eec62f9d3;empregada;married;primario incompleto;0;0
316;b59e49f4-46a8-49d3-ab26-f57fa2a79714;administrador;married;medio;0;0
317;e05e668b-1975-4578-8ac8-1a5c67bf78aa;administrador;married;medio;1;0
318;b9c3de26-ba11-4163-9177-c97380fce88c;servicos;single;medio;1;0
319;dad20dd9-6305-4a28-a4ce-ed36470e44f5;operario;married;primario;1;0
320;fa38f004-8cd1-4b76-ab95-509db58af1e7;empregada;married;primario incompleto;1;0
321;a201b551-2f99-4f2f-abf9-6da30bc4f42d;administrador;single;medio;0;0
322;8f208dad-fe51-4c4b-be49-a8dccae98b30;administrador;married;medio;0;0
323;3a80c052-b283-4854-9802-00008ffdf2e0;empreendedor;single;medio;1;0
324;ea4edd11-6054-4096-949e-2e4754db423e;tecnico;married;medio;1;0
325;6ccd6422-5694-461d-802d-57d418f0bc2b;servicos;married;desconhecido;0;0
326;187c8417-7635-420b-9985-df879bde9479;administrador;single;graduacao;0;0
327;857b75ab-6d02-427c-91fe-a3a2757db00f;operario;single;primario;0;0
328;1420f4e4-8567-41e3-a992-5f2f49b71663;tecnico;married;profissionalizante;1;0
329;0baf033d-a24b-45e0-8c37-9145a4cd2612;operario;married;primario incompleto;0;0
330;1e994c7f-980b-4615-9f1b-ea855ede266f;operario;married;fundamental;unknown;unknown
331;5cc5fa25-990e-4027-adb0-0c978af3ec73;operario;married;primario incompleto;0;0
332;1c4ed658-11a9-4d41-939c-65ea5c8b041e;operario;married;profissionalizante;0;0
333;83ae3dbc-f540-4b07-b48e-931a14239a27;tecnico;married;profissionalizante;1;1
334;5c42e1c3-ef75-4fe6-a35a-32d4e0fa2137;operario;married;fundamental;1;0
335;bc82bf7d-20a4-41fc-822c-079f3cd918b1;gestão de empresa;married;graduacao;1;0
336;9780e80b-cb4d-47d7-a51d-a90fcf3c68da;operario;divorced;fundamental;0;0
337;0a0dbe2d-2443-454a-bc3b-87c58e07df62;tecnico;divorced;graduacao;0;0
338;e1f2ef8b-bbe1-4c81-96b1-aa897f86e9f3;tecnico;divorced;profissionalizante;0;0
339;f82313ad-f613-49f4-9177-e1309af8d908;servicos;married;medio;1;1
340;95583bc7-21e1-4342-a9a0-3eb038ee611b;gestão de empresa;single;graduacao;0;0
341;bb362f55-c866-4e68-9fad-c643bd446b45;administrador;married;medio;0;0
342;c0975928-a058-4580-bdf2-e1c6b6695046;operario;married;fundamental;1;0
343;999c79de-8d0b-40f7-9878-b816b58e7dc3;operario;married;fundamental;1;0
344;16636a06-bffa-43f8-ac2c-91141f09f34f;administrador;single;graduacao;1;0
345;1fdccc6b-6949-45ad-9def-5aa9b4ff76a3;administrador;single;graduacao;1;0
346;7fc376fd-078d-4ac8-ba33-032635cba8f0;administrador;married;medio;1;0
347;8c1e1ad5-8f65-42d0-b2eb-101d5f7a05ea;empreendedor;single;graduacao;1;0
348;807ef8bd-6c78-4949-8e5f-4f8338926b86;desempregado;divorced;primario incompleto;1;0
349;dadeec19-bbcf-4b10-84d7-ef95333fe1e4;operario;married;primario incompleto;0;0
350;35ed940d-1982-4d97-af5a-8cf3f071ffe6;administrador;married;medio;1;0
351;1fa453c4-02f0-4cb4-b8ee-04dcfdcc23c9;servicos;single;fundamental;0;0
352;15a93962-39db-44c6-bcb4-b0247809d005;administrador;married;medio;0;0
353;6f9dd7ac-a0a0-494a-a668-91af6b9143ef;servicos;divorced;medio;1;0
354;030d7167-15e3-41cd-a3e5-88bfcf66957c;gestão de empresa;married;graduacao;0;0
355;724a8feb-6371-4fc5-8809-bf43caea4305;administrador;single;graduacao;0;1
356;8aa9f317-34f0-4b23-8c8e-1ffd33dcb107;Autonomo;divorced;profissionalizante;1;0
357;4651a287-10e3-4548-8f34-ba66d83b34ea;empreendedor;married;primario;1;0
358;2bb0e720-8acf-4227-99fc-eda00df7207b;tecnico;single;graduacao;1;0
359;2a8db0e3-73de-4258-8e24-4116ca1b3f22;servicos;married;medio;0;0
360;75e14b07-c260-42fb-8387-60e9e2279e1e;gestão de empresa;divorced;graduacao;1;1
361;b5dee2d7-653e-4fb9-8e24-2baac839e790;Desconhecido;single;medio;0;0
362;c1355aed-084d-44e4-8d5d-c255671ae9a1;Autonomo;married;medio;1;0
363;3c3bcdc1-d580-4297-a9ff-42f4fa5e88d1;operario;married;fundamental;1;0
364;79d9d69d-b65d-4088-aeac-09386bf44cb2;administrador;married;medio;0;0
365;589610e6-3e29-49a7-abcc-1e7a2e7bbb86;administrador;divorced;medio;1;0
366;8b26500d-320c-471b-93be-7876b4156b16;tecnico;single;profissionalizante;1;0
367;c58a3470-4562-4639-8902-78ff39a30b4f;administrador;single;graduacao;0;1
368;8803145a-368e-4097-871c-3243e2961ec3;administrador;single;graduacao;1;0
369;88ef5347-d10a-484f-8e90-ff5577746165;administrador;married;graduacao;0;0
370;e38f1dbf-4888-4ab0-a009-c28fe58e1bc3;gestão de empresa;divorced;graduacao;0;0
371;08c05abc-9775-46b6-b597-c2f83db45222;desempregado;divorced;primario incompleto;0;1
372;8cbc3fde-a56f-4548-91c1-0604778aa4fa;servicos;single;desconhecido;1;0
373;89d844fa-fe01-48ae-817a-c478e9221bfd;tecnico;married;profissionalizante;0;0
374;ae0b2533-ee39-469b-860a-ec6b96d96456;administrador;single;graduacao;1;0
375;33bfe3f2-0f8a-4242-898a-d29af2c629a1;gestão de empresa;divorced;graduacao;1;0
376;80837808-b729-4e09-ab53-8032ff31ec4e;estudante;single;graduacao;1;0
377;87f1a1b6-6a0c-4993-9d02-6301792799f1;operario;divorced;fundamental;0;0
378;eb41a1e6-82ff-4be1-b72c-24045a26d278;tecnico;married;graduacao;0;1
379;b5198f38-f1cb-4f73-ac65-abb565ccbd45;gestão de empresa;single;graduacao;1;0
380;c1d6d1f7-aa9f-4065-8208-00ca91768eba;administrador;single;graduacao;0;0
381;69273ab1-6f0b-4dc0-83d8-55fdab077605;administrador;single;medio;1;0
382;8436befd-feda-4646-86d8-afb73a0b6cdf;administrador;married;fundamental;1;1
383;99123ffd-dae5-462a-9bb8-c477d6683f6c;operario;single;desconhecido;0;0
384;f404aedb-dcfc-4fe8-8bc6-a8149ee12367;desempregado;married;fundamental;1;0
385;4fff692d-3222-4053-920c-1a66b2adfd8e;administrador;married;graduacao;1;0
386;8a681721-4359-48cc-b9e2-faf496f24d04;administrador;married;graduacao;1;0
387;4765fc10-6d56-4fc9-8cde-31925b993b59;administrador;married;graduacao;1;1
388;c2ade4c7-c768-4dfa-89ee-a4b62ce12151;operario;married;fundamental;1;0
389;a6098d98-bdc6-457a-90aa-2cc2527e5451;operario;single;fundamental;1;0
390;6d178af3-9bdb-4ed4-a52c-400be038f213;operario;married;fundamental;1;0
391;37729b9f-740d-44e6-a228-5d9c3e36f232;administrador;single;graduacao;0;0
392;8216b43d-8a5c-4855-a468-0ddf81143083;servicos;married;medio;1;0
393;df66ffa5-202e-4929-ba8a-efb943845589;operario;married;fundamental;0;0
394;e65cb591-c918-43c6-92ac-462cc9110001;gestão de empresa;married;medio;0;0
395;510576ef-7bf4-4ae4-b089-4fc80e27138b;tecnico;single;graduacao;1;1
396;0b4b0001-cddc-4497-8ab2-cc467db2fa37;operario;single;fundamental;unknown;unknown
397;08a2931c-78b5-46b5-bea5-ecc48abcc274;servicos;married;medio;1;0
398;84648752-0ab3-460f-bc9e-78822eeaef70;operario;married;fundamental;1;0
399;fbf278fb-98ec-46f9-89e3-95b011434f86;administrador;single;graduacao;1;0
400;0430c981-0512-4d95-a9b4-f89f23e910e5;gestão de empresa;single;graduacao;0;0
401;c41da722-453a-48ae-947a-a3bf7e3e85a6;operario;married;fundamental;unknown;unknown
402;40a79843-faad-40c0-883b-c4ab41e7d70f;desempregado;single;fundamental;0;1
403;5bca64a3-1d27-4528-844f-8defffe73110;tecnico;divorced;graduacao;1;0
404;82b104be-5f46-41d1-823b-d745a200ff54;operario;single;fundamental;1;0
405;a81abf33-e392-45ab-bbd4-dd5f0fa8ee11;tecnico;single;graduacao;1;0
406;410afe3d-7449-48c3-afb6-a153607880c2;tecnico;divorced;profissionalizante;0;0
407;cce66a54-0f00-4bfa-92e7-69f6e332b6bd;tecnico;divorced;desconhecido;1;0
408;4e03133d-2ab0-4260-b7ac-411bd4968f62;operario;divorced;primario incompleto;0;0
409;8e63cb16-0ffb-445f-91f0-c18623b0fb8d;tecnico;single;profissionalizante;1;0
410;37ef6b67-d000-4f6d-8c33-1c599a9843f1;administrador;married;graduacao;1;0
411;47f7b5a0-4f5d-4143-8ea6-e5957e670025;administrador;married;graduacao;0;0
412;83584da6-db6b-47ef-b664-edd79e1f7f61;administrador;married;graduacao;0;0
413;3ce4e229-5f0e-418c-9b63-91779c332eb1;administrador;married;graduacao;1;0
414;492d989c-8c75-42f1-a1a0-2db4cddcdf49;gestão de empresa;married;graduacao;1;1
415;f488275e-83bb-4a70-9402-90ee1ab7a8b6;empreendedor;single;graduacao;1;0
416;fb0e9624-0417-443c-a5e7-8cf13ced79b8;estudante;single;medio;0;0
417;bb313a1f-db67-4057-a872-e8e5f8240967;operario;single;medio;0;0
418;6524a23a-3e16-4f9b-b987-f015b92444c0;empreendedor;married;graduacao;1;0
419;bcf0e761-6728-41fa-878a-fdd31de3a4e7;desempregado;single;graduacao;1;0
420;1accf951-7f3f-46ba-874b-ab41a22636fe;servicos;divorced;medio;1;0
421;4c10f09a-3867-4f30-bf80-10b441f61ac7;tecnico;married;profissionalizante;0;0
422;e4710374-0682-4d8a-9932-d032ff37453d;tecnico;single;profissionalizante;1;1
423;47f73aab-9824-4f07-99c5-060c77a5e1c3;administrador;married;graduacao;0;0
424;19ef55b0-8496-4f92-a5d2-c0b2aa198e7e;servicos;married;medio;0;0
425;07ba8ccc-8ddd-4f01-a92a-22e2c3243aa5;tecnico;single;profissionalizante;unknown;unknown
426;382e04d1-6d57-4d8c-a57c-1a2ef66840f0;desempregado;married;medio;0;0
427;921c2445-1571-432e-8d67-dbfbaca8a6b2;administrador;single;desconhecido;0;1
428;a1cf4c35-37d2-4cc2-83d2-6175c580b5bb;tecnico;single;profissionalizante;0;0
429;9a5f94c4-bcd0-4559-8df3-1577a4698216;operario;divorced;profissionalizante;1;0
430;74ddd5e2-a029-4a20-99dd-6153fed7719b;desempregado;married;medio;1;1
431;c32fd77a-eb02-4abf-97cc-4cb6b24e1f92;Autonomo;single;medio;0;0
432;6be453c4-e59b-4aae-8e3f-f62945b42102;desempregado;married;medio;1;0
433;2f736fe0-c43b-4a4c-8a95-1cc0c7e732b5;servicos;divorced;medio;0;0
434;3630cc29-c6f0-48fe-b92e-35ab1c788879;administrador;married;graduacao;1;0
435;c636c173-bb61-41ad-b2e6-a9f6f4ff654d;empregada;married;primario incompleto;0;0
436;4d255247-a2cc-478b-b9a0-dedb1f6b1d89;servicos;married;medio;0;0
437;87d85345-2d06-49ab-a6fb-7e5c08a59052;administrador;single;graduacao;0;1
438;e1fc2340-5285-47ce-8375-d5072c354e6a;operario;single;fundamental;1;0
439;156276cb-cdc5-491d-ba6c-b12bad39d80d;gestão de empresa;single;profissionalizante;0;0
440;9f695044-7bf2-418e-bb43-41f5060b5300;operario;single;fundamental;1;0
441;285cc40e-0cad-405b-8c20-06595db1353c;administrador;married;fundamental;0;0
442;b691d2f6-475d-4f5b-9c9c-3dfed48ac13a;administrador;divorced;fundamental;1;1
443;a76c78a6-441b-4c21-aece-7fe3526328bc;administrador;single;graduacao;0;0
444;a4a84391-7776-4c1c-8c79-8e2d5b5822d3;servicos;divorced;medio;1;0
445;9413763c-43e3-4d98-ba26-a2cd70edb760;aposentado;married;desconhecido;0;0
446;f6c4e499-343a-4c64-93e4-fb8cf654e206;gestão de empresa;single;medio;1;0
447;a7b3bb67-6a22-4ff4-b856-10a5f8650801;tecnico;married;profissionalizante;1;0
448;d9317824-071c-42ed-93fe-6a9c0989d903;operario;married;fundamental;1;0
449;37a928b6-4584-4a07-a797-1724dc57d621;servicos;single;medio;unknown;unknown
450;81c7ab37-289b-4867-935f-24a153f8b70a;operario;married;desconhecido;0;0
451;a715ec6f-0da4-44a0-be65-a5867caec370;Desconhecido;married;primario incompleto;1;0
452;2160ffff-c41a-4bfb-a529-715a3bbbf75e;Autonomo;divorced;profissionalizante;0;0
453;151f516a-b016-48f6-9cc8-7a600b17c747;servicos;divorced;medio;1;0
454;0e7975f2-51b1-4979-be59-bfdeb88224aa;operario;married;primario incompleto;unknown;unknown
455;d723879c-ac92-4163-a9a0-46411721b28e;aposentado;married;primario incompleto;1;0
456;33779e91-6c01-4a3d-a59e-4721262094ff;gestão de empresa;divorced;graduacao;1;0
457;e65d1c84-6fbf-429e-8738-919187993f5f;tecnico;single;graduacao;0;0
458;b52d04c3-020a-4f62-ac9d-3ec951f5e94c;servicos;married;medio;1;0
459;4688e576-2d03-43bb-8d80-5b8a6ce63b2a;administrador;married;graduacao;0;0
460;c9890912-c0a1-4404-997f-86f42ef7c12c;administrador;single;medio;unknown;unknown
461;471f0531-432f-4cc9-a123-1fd3fb3121b0;tecnico;single;graduacao;1;0
462;cc56ea30-80da-49d3-ad8d-dec9f09d07f0;gestão de empresa;married;graduacao;1;0
463;04c820e8-207a-4479-b010-f7732b972eba;operario;single;primario incompleto;1;0
464;06426755-0e95-4506-94d1-7ad2008c9cc1;operario;married;primario incompleto;unknown;unknown
465;2a40a5ca-dc9a-475b-8cda-13bc0a9be16e;servicos;married;medio;0;0
466;d3ebbac1-a720-47e5-a78c-c6dc15927274;administrador;single;graduacao;0;0
467;6cce83f5-206d-436c-b229-7c768fd15e70;administrador;divorced;graduacao;1;0
468;1ad4449e-117d-4b60-8d82-537adfe98a64;aposentado;single;profissionalizante;0;1
469;313f3471-4b43-4d3a-a9de-3a7a909afdb9;desempregado;divorced;medio;0;0
470;deef5054-305a-49d8-a6a4-fac91c8a3c55;empregada;married;medio;1;0
471;2de71e93-f46c-4fb6-b2ab-95c2f785094d;operario;single;medio;1;0
472;2dba3292-6e8f-423b-a9f6-ff8b5b7a9f31;operario;married;primario;0;1
473;d9215b00-5244-44b9-9359-f79f48fe6bd2;tecnico;married;profissionalizante;1;0
474;2826213a-9f3c-4fc5-bbdc-25fe3d29a9ad;administrador;divorced;graduacao;1;0
475;60b70430-3461-46d3-9932-5bfa18403de5;operario;married;desconhecido;0;0
476;c5756f96-2edc-4768-91f4-e6db239f5143;operario;married;primario;1;0
477;dfffa794-7e1a-44ae-9819-8b2942fa13eb;administrador;married;medio;1;0
478;862d686a-33fa-4103-8169-5a88b2eb4319;administrador;married;graduacao;1;0
479;56637e06-275e-4130-a840-41d8275798f6;servicos;single;medio;1;0
480;46bb06f4-5abc-4151-ab6c-b2376af271ca;tecnico;married;profissionalizante;1;0
481;92a84964-8791-443a-a2e9-8816a81b9796;gestão de empresa;married;graduacao;1;0
482;bf5b09ad-3346-4970-b428-a287d1606c41;administrador;married;graduacao;1;0
483;0c2effbd-c8bf-4f5d-99d7-19fb06454b71;administrador;single;graduacao;1;0
484;4f2a84dc-ba2b-467f-8de8-22e156e73c53;operario;single;primario;1;0
485;0606a9ac-ff1e-4f7d-a70b-4ab822e9e94d;Autonomo;married;graduacao;0;0
486;1936e851-76a2-4fd1-bdb3-212b642e14b1;operario;married;primario incompleto;1;0
487;bb1ba905-fef0-4e26-9a29-f511e9db33e5;operario;divorced;primario incompleto;0;0
488;f7078601-ba2d-457d-943f-f2488ca7ccf2;gestão de empresa;married;graduacao;unknown;unknown
489;5ea4cfde-847d-48c7-8b72-2a7fb4c26b88;operario;single;medio;0;0
490;33b60818-872e-4650-91bb-df41c5aab81a;administrador;married;graduacao;1;0
491;fdd3aeeb-4fe6-4528-8753-a824f807312b;administrador;single;graduacao;0;0
492;104097c7-1865-41ad-8978-1bd675238bbb;servicos;married;profissionalizante;1;0
493;bbd9e672-31e0-426e-900c-36765672e7f5;servicos;married;desconhecido;0;0
494;99118a83-f845-4d4f-8bff-3fb8d011fafa;tecnico;single;profissionalizante;1;1
495;713b8173-f8d3-4bd3-8dbd-0ce7f79e8056;tecnico;married;profissionalizante;1;0
496;83e2e236-8ebe-4356-8a47-bb2836541673;gestão de empresa;single;graduacao;0;1
497;302391f1-8c01-4efc-879a-ce7720fee879;administrador;married;graduacao;1;0
498;f9f38a40-c224-4577-bd7a-e38d854714dc;servicos;married;medio;0;1
499;616fa5bb-ef0b-44bc-a518-501d8c4d66c2;Autonomo;married;medio;1;0
500;9f22119a-b492-4612-898b-f86da06157e4;estudante;single;desconhecido;1;0
501;e55e4148-ea62-468d-acca-6611eb8e367f;administrador;married;graduacao;1;0
502;a720c36f-aac5-4b26-b153-93341c6984c6;administrador;divorced;medio;1;0
503;1b79fd8b-c211-46df-948b-240d228d1271;administrador;single;medio;1;0
504;c9f43b65-b1ef-49ae-a9cc-dba11362fb90;gestão de empresa;married;graduacao;1;0
505;1ac90794-d37e-45bb-b643-0038a3c46eec;operario;married;primario incompleto;1;0
506;bdb7242d-7443-418e-b246-94d1fc8362be;operario;single;primario;1;0
507;5f020ee3-4c9e-4bed-ac3d-32d086e76add;desempregado;single;graduacao;1;0
508;3068dde3-70a7-4fc7-b88c-d3f191ed18d9;administrador;divorced;graduacao;1;0
509;40671b67-6c49-4d25-acc6-dbe2cb5eafb5;administrador;divorced;graduacao;1;0
510;83d1fb70-34f9-4767-9ff8-503d23866383;gestão de empresa;married;graduacao;1;1
511;dda1e9c0-fea3-4ada-b1b1-7c6b0b6b84df;administrador;single;graduacao;1;0
512;03dad544-4cf2-4b6b-aa01-9ebeddb7122d;tecnico;single;graduacao;1;0
513;10277e9b-05c2-436e-b920-f5abf85cbbca;administrador;married;graduacao;1;0
514;a5475282-7512-4470-b47a-c552b401482e;operario;married;primario incompleto;1;0
515;eeb25e96-827c-474d-bfc3-1b4784924e66;operario;divorced;profissionalizante;0;0
516;199437db-6aa6-412f-bc25-efad2ae36007;gestão de empresa;married;graduacao;1;0
517;49f0b416-1bc1-43a4-a245-45d7b2a09b03;tecnico;married;profissionalizante;0;0
518;f96448c5-20b5-45b3-8168-8707f14faaa5;servicos;married;primario incompleto;1;0
519;cac15eab-1b76-4be4-9229-725e60e54842;aposentado;married;fundamental;1;0
520;8a71e2cf-1cc1-495e-9f9e-c98ce99a775f;tecnico;single;medio;1;0
521;82f2bfb4-cbc0-407b-be86-742b260dea39;aposentado;single;graduacao;0;0
522;30291eff-06f9-4e72-b503-6480284ca5d6;operario;married;primario;0;0
523;f8e7d325-a9f4-494e-a695-110478e97b79;Autonomo;married;graduacao;0;0
524;e28fa56f-b294-4be8-ab65-e710a85ea12f;servicos;divorced;medio;1;0
525;07b060bf-da64-4e72-91b9-966ab78c18fa;operario;married;desconhecido;1;0
526;607f8253-7a8a-4471-bb37-a4a88481d65c;operario;married;fundamental;0;0
527;e32fe160-5238-43e0-a211-c41980304e91;empreendedor;married;graduacao;1;1
528;067e13ae-48fd-4ddd-b9f0-6bbf9d856f22;administrador;divorced;medio;0;0
529;0a681147-e4a2-4b6e-a0bf-284624bb41e9;administrador;single;graduacao;1;0
530;2ca20e04-979c-4fc3-958c-1e5311bad80d;tecnico;single;profissionalizante;1;0
531;8a48f4e4-2f0e-41c8-bb74-9ade32b589a5;tecnico;married;graduacao;unknown;unknown
532;8ad4b766-4f5c-440d-8c82-936f33b36501;operario;single;primario;0;0
533;bc077df6-7f19-451d-bc6f-3315b1a0ea1e;Desconhecido;married;primario incompleto;0;0
534;f1c69c1a-ed2e-4241-9f28-19dbbed2c66e;operario;married;primario incompleto;1;1
535;7385e58a-3ec6-4afa-ac01-9a3f9be0d352;tecnico;married;graduacao;0;1
536;70ecdfca-98ee-4881-a3e0-b5930d835a64;administrador;married;graduacao;0;0
537;1519f4b7-e70b-4461-b427-9fb82be0b4ec;tecnico;married;primario incompleto;0;0
538;5ba4ce89-3d32-44bb-90dc-e59c170ee7e1;tecnico;married;profissionalizante;0;0
539;f46fd68a-4187-4db5-bc04-b5136e4e6546;gestão de empresa;married;graduacao;1;0
540;13c73a3f-d05b-401a-91d5-914ae2230b47;empreendedor;married;graduacao;1;0
541;8de18def-9bf0-443d-969a-dbb1b178821e;operario;married;fundamental;1;0
542;804d4913-3760-400e-83c2-1601468efe8c;estudante;single;medio;1;0
543;4e3f9b18-1df4-40d7-8a2f-b33d92763388;operario;married;fundamental;0;1
544;865419f6-7380-4144-be16-dacc19fa1a53;gestão de empresa;married;medio;1;0
545;42863b24-587b-4a00-af20-46ab34b288b6;operario;married;primario incompleto;1;0
546;3f3ef849-1981-4e4e-8ab2-87f0f02f4d77;operario;married;profissionalizante;0;0
547;330768db-b819-4670-9fe3-838ab0de55ad;tecnico;married;profissionalizante;0;0
548;1868f386-c581-42ba-b2a7-9b5df35dac71;gestão de empresa;single;graduacao;1;0
549;5de78c97-8519-40f5-a868-85381df4b0f8;aposentado;single;desconhecido;0;1
550;ebd669b6-794e-492d-b9d6-6704bcf6ed59;Autonomo;married;profissionalizante;0;0
551;1a6ba8f3-0c90-4d71-9181-787dedfdf519;operario;married;fundamental;1;0
552;011b108b-e478-4dbd-af2f-111bd3a50aa4;servicos;divorced;medio;1;0
553;be4b2725-8b28-4ae0-a4f4-1ef1a9869f0b;operario;married;profissionalizante;1;0
554;b5a3d726-b57a-4679-ae12-ea672635784a;tecnico;single;medio;1;0
555;906acada-8346-4405-9e22-b5db91c995f7;tecnico;single;profissionalizante;1;0
556;5dad8bb6-5f10-437b-816e-262010e365aa;operario;married;primario;1;0
557;d28875e0-8f01-4d33-9b30-7e80052c613a;tecnico;married;graduacao;1;0
558;963c68cc-d410-4693-b742-ed21ad4b4762;administrador;single;graduacao;0;0
559;90b6358d-decc-4199-b485-779038769c94;administrador;single;graduacao;0;0
560;2bdeca8d-100a-4a17-884e-e4a5641e7133;servicos;married;medio;1;0
561;c26594f8-8729-4939-a538-f5c3ab15f9c2;operario;married;fundamental;1;0
562;7a7f804a-0ca8-4566-aefa-ee6703d3c2d5;operario;divorced;primario incompleto;0;0
563;3b04cfef-c782-4e30-aede-d5fc51a6e7a0;empregada;single;desconhecido;0;0
564;ff454af0-c0a7-42be-9466-cbe80f12c3f7;administrador;single;graduacao;1;1
565;b51f4664-2747-43ba-aae3-6cc038a125a5;administrador;divorced;graduacao;0;0
566;d809d9aa-84d7-4d82-92af-4ccc3d018b8b;servicos;single;medio;1;0
567;cbb48c39-c5fc-4e92-a256-14746c75e8b1;operario;married;fundamental;unknown;unknown
568;ce3a8fe1-d2af-4b5c-a99e-5322d93e1413;empreendedor;married;profissionalizante;0;0
569;f14d642b-5363-4ffa-9f1a-d7bd99426a6b;administrador;single;medio;1;0
570;e59632a0-801c-4cf7-87fb-1e035cfeda82;administrador;divorced;graduacao;0;0
571;b6d329a4-1096-4ca0-b958-b8d6bef03529;servicos;single;primario;0;0
572;9a51e939-bac2-4e31-ba8f-22d4816bcc85;gestão de empresa;married;graduacao;1;0
573;6b913f6c-613c-427d-b599-0cabc6798abd;administrador;single;graduacao;1;0
574;3c8b2257-9259-4589-a318-7e54e9cda10b;estudante;married;desconhecido;1;0
575;56abf7d1-3dc2-4fa3-a0ca-346b1003ae54;operario;married;primario;0;0
576;497036b2-826e-4fbd-b014-75b3a5cec54a;administrador;married;primario;1;1
577;5fba798c-b77a-40b3-a6ed-e526babf9089;tecnico;married;profissionalizante;1;0
578;1a862534-34c4-4ce7-8f12-37110e529345;servicos;single;graduacao;1;0
579;a0e9a888-e270-4d82-b0d7-74cc8f662ba6;Autonomo;married;medio;0;0
580;660353dc-f2d5-4616-a6fd-9c19137bbf14;servicos;married;profissionalizante;1;0
581;8c57b486-9aea-4ec1-b644-0ee45fbea4ff;servicos;single;medio;0;0
582;5f1ea397-1a52-4726-ba7f-69739c370970;operario;married;fundamental;1;0
583;ffec679c-9ea5-4a0a-81f9-03f14cc3d5a7;servicos;divorced;medio;1;0
584;6679358b-4df4-419b-b14b-9bd6d134c078;servicos;divorced;profissionalizante;1;0
585;19f03145-a9ec-48b2-b435-d268b3842367;administrador;married;graduacao;1;0
586;79d33719-1054-4f92-ae7b-69b91a072d43;operario;married;fundamental;0;0
587;031a161d-892e-49ff-875c-c5c3246b9dcf;operario;married;fundamental;1;1
588;f34095c9-bc42-4f85-85bb-88303a663336;estudante;single;graduacao;0;0
589;94b71306-be62-430b-bea9-cfc77d973aaa;operario;married;profissionalizante;1;0
590;3a35d50c-b2f0-44ae-8d54-e7caa1c3942f;operario;married;primario incompleto;0;0
591;197c12b9-0040-47cd-8dda-726f9dedf9d4;operario;married;fundamental;1;0
592;12e5f250-6de0-4d39-8ea4-ad6777ebc6ac;tecnico;single;graduacao;1;0
